File #,Box,Total,Location,API,Operator,Lease,Well #,Sec,Tw,TwD,Rg,RgD,Quarter,Latitude,Longitude,County,State,Formation,Field,Top,Bottom,Type,Box Type,Condition,Diameter,Restrictions,Comments,,
3914,40,41,,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10275,10278,Butt,4x4 Butt Box,Good,4,,~20% of the core is in Peel Seal,,
3914,41,41,,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10278,10281,Butt,4x4 Butt Box,Good,4,,~20% of the core is in Peel Seal,,
3914A,1,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10164,10174,Slab,4x4 Butt Box,Good,4,,Was 3781 ,,
3914A,2,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10174,10184,Slab,4x4 Butt Box,Good,4,,Missing footage is common,,
3914A,3,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10184,10194,Slab,4x4 Butt Box,Good,4,,,,
3914A,4,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10194,10204,Slab,4x4 Butt Box,Good,4,,,,
3914A,5,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10204,10214,Slab,4x4 Butt Box,Good,4,,,,
3914A,6,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10214,10224,Slab,4x4 Butt Box,Good,4,,,,
3914A,7,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10224,10234,Slab,4x4 Butt Box,Good,4,,,,
3914A,8,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10234,10244,Slab,4x4 Butt Box,Good,4,,,,
3914A,9,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10244,10254,Slab,4x4 Butt Box,Good,4,,,,
3914A,10,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10254,10264,Slab,4x4 Butt Box,Good,4,,,,
3914A,11,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10264,10274,Slab,4x4 Butt Box,Good,4,,,,
3914A,12,12,X-F-2,35015216440000,Sanguine,Mcpherson,1-29,29,9,N,11,W,NENE,35.22977,98.3787,Caddo,OK,Marchand,Oney East,10274,10281,Slab,4x4 Butt Box,Good,4,,,,
3915,1,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,4875,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,2,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,3,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,4,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,5,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,6,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,7,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,8,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,9,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,10,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,11,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,12,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,13,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,14,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,15,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,16,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,17,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,18,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,19,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,20,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,21,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,22,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,23,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,24,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,25,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,26,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,27,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,28,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,29,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,30,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,31,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,32,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,33,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,34,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,35,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,36,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,37,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915,38,38,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,4983,Butt,Butt Box,,4,,Verified on I H S on 3-16-2022,,
3915A,1,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,4875,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,2,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,3,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,4,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,5,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,6,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,7,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,8,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,9,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,10,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3915A,11,11,,35085209760000,Conley P Smith,Mitchell,8-7,8,6,S,2,E,NE,34.0511884,-97.1151834,Love,OK,Sycamore,Overbrook South,,4983,Slabs,Slim Slab Box,,4,,Verified on I H S on 3-16-2022/ Was File # 3934,,
3916,1,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7304,7306.5,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,2,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7306.5,7309.3,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,3,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7309.3,7311.3,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,4,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7311.3,7314.2,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,5,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7314.2,7316.8,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,6,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7316.8,7319.5,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,7,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7319.5,7322.2,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,8,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7322.2,7324.8,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,9,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7324.8,7327.5,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,10,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7327.5,7330.4,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,11,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7330.4,7333.2,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,12,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7333.2,7335.8,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,13,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7335.8,7338.2,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,14,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7338.2,7341,Whole,4x4 Butt Box,Good,4,,1/4 of core is covered in wax,,
3916,15,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7341,7343.7,Whole,4x4 Butt Box,Good,4,,,,
3916,16,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7343.7,7376.6,Whole,4x4 Butt Box,Good,4,,,,
3916,17,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7376.6,7349.9,Whole,4x4 Butt Box,Good,4,,,,
3916,18,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7349.9,7352.4,Whole,4x4 Butt Box,Good,4,,,,
3916,19,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7352.4,7355.3,Whole,4x4 Butt Box,Good,4,,,,
3916,20,20,,35045218280000,Kaiser Francis,Laubhan,1-27,27,17,N,26,W,NWNW,35.92468,99.96761,Ellis,OK,Douglas,Bishop,7355.3,7358.5,Whole,4x4 Butt Box,Good,4,,,,
3917,1,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5641,5644,Whole,4x4 Butt Box,Good,3.5,,,,
3917,2,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5644,5647,Whole,4x4 Butt Box,Good,3.5,,,,
3917,3,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5647,5650,Whole,4x4 Butt Box,Good,3.5,,,,
3917,4,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5650,5651,Whole,4x4 Butt Box,Good,3.5,,,,
3917,5,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5655,5658,Whole,4x4 Butt Box,Good,3.5,,,,
3917,6,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5658,5660.9,Whole,4x4 Butt Box,Good,3.5,,,,
3917,7,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5660.9,5663,Whole,4x4 Butt Box,Good,3.5,,,,
3917,8,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5663,5666,Whole,4x4 Butt Box,Good,3.5,,,,
3917,9,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5666,5669,Whole,4x4 Butt Box,Good,3.5,,,,
3917,10,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5669,5672,Whole,4x4 Butt Box,Good,3.5,,,,
3917,11,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5672,5675,Whole,4x4 Butt Box,Good,3.5,,,,
3917,12,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5675,5678,Whole,4x4 Butt Box,Good,3.5,,,,
3917,13,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5678,5681,Whole,4x4 Butt Box,Good,3.5,,,,
3917,14,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5681,5684,Whole,4x4 Butt Box,Good,3.5,,,,
3917,15,15,,35003217530000,Kaiser Francis,Rauh,1-R,6,26,N,12,W,C NW,36.76466,98.53557,Alfalfa,OK,Mississippi Chat,Alva East,5684,5685,Whole,4x4 Butt Box,Good,3.5,,,,
3918,,16,,35015216450000,Sanguine,Hall,1,28,9,N,11,W,S2 NW SE,35.22292,98.36557,Caddo,OK,Tonkawa,Oney East,10050,10097,Butt,4x4 Butt Box,,3.5,,,,
3919,11,,,35015219950000,Sanguine,Joy,1-3,3,11,N,11,W,N2SE,35.45341,98.34562,Caddo,OK,Medrano,Lookeba East,9626,9656,Whole,,,4,,,,
3920,1,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11182,11184.5,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,2,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11184.5,11187.5,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,3,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11187.5,11189.8,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,4,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11189.8,11192.9,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,5,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11192.9,11195.8,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,6,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11195.8,11198.3,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,7,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11198.3,1121.2,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,8,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,1121.2,11203.3,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,9,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11203.3,11205.8,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,10,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11205.8,11208.7,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,11,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11208.7,11211.2,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,12,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11211.2,11213.8,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,13,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11213.8,11216.7,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,14,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11216.7,11219.3,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,15,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11219.3,11222,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,16,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11222,11225,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,17,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11225,11227.8,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,18,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11227.8,11230.8,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
3920,19,21,X-4-06,35129218660000,Sanguine,Chalfant,1-20,20,14,N,23,W,S2N2,35.68025,99.67197,Roger Mills,OK,Marmaton,Strong City Dist,11230.8,11233.8,Butt,,Good,4,,"GOOD COND.  Core Data, Core Gamma.",,
